subject,sess,trialNum,ons,pHipp,PREC,PCC,MPFC,PHC,RSC,aAG,pAG
sub-s009,Sess03,002,29.006995437012,-0.0556989900395274,0.00511157941073179,-0.133959666672163,-0.184996866164729,0.229917489099316,-0.0927065128833055,0.00976892807520926,0.397336101415567
sub-s009,Sess03,003,50.016802173006,0.150180591177195,-0.183171228431165,-0.345719290431589,-0.393817281872034,0.158850000053644,0.0559771506488323,-0.0622541535703931,0.0950700162537396
sub-s009,Sess03,004,71.009922875004,-0.12781885962002,-0.230343447802588,-0.158736705295742,-0.66997799584642,-0.0549210548494011,-0.0305272939056158,-0.209209124213085,0.0181141528114676
sub-s009,Sess03,005,92.019635456003,-0.202347076949663,-0.180314736180007,-0.213890279605985,-0.19415405436419,-0.278805297464132,-0.128016404509544,0.0172174463234842,0.0787538851238787
sub-s009,Sess03,006,113.012765482999,0.0823221689939965,-0.171876384546049,-0.150162772201002,-0.0107586091011763,0.0817367868035217,-0.267433861901518,0.497593144086422,0.137929100319743
sub-s009,Sess03,007,134.005899533004,0.282243908112869,0.22138123087585,-0.0839436642918736,-0.153667999650352,0.377122900597751,0.22492758622393,0.308597544999793,0.683005379266106
sub-s009,Sess03,008,155.01565756301,0.124152177686046,-0.00375501582399011,-0.0699559868872166,-0.0139936821628362,-0.140197842381895,-0.0600471423380077,0.146860918607563,0.00241763092111796
sub-s009,Sess03,009,176.008765071005,-0.104854226820171,-0.223856227016076,0.304102096892893,-0.185631469916552,-0.187703108945861,-0.0694647723808885,0.992352336198091,0.128145733498968
sub-s009,Sess03,010,197.018546546009,-0.0770148126361892,0.0671848429739475,0.231272406661883,-0.198450721353292,-0.0450659077242017,-0.119753614924848,0.20516287881881,0.323952966602519
sub-s009,Sess03,011,218.011673631001,-0.191752062998712,-0.107547355554998,-0.301124029178172,-0.0391400820948184,-0.170339277107269,-0.185184689182788,0.184289216445759,0.10920653520152
sub-s009,Sess03,012,239.004802573007,0.268498311042786,0.125449211238883,-0.466040960142855,-0.378158940731082,0.192867866903543,0.0872061586380005,-0.117378818048164,0.108906435081735
sub-s009,Sess03,013,260.014535095004,-0.0828687911224552,-0.220758232641965,-0.337664730101824,-0.199473865218461,-0.0335549463451025,0.0664994366798783,-0.252249999772757,0.333859376912005
sub-s009,Sess03,014,281.00769799501,0.0228247340489179,-0.0676565611641854,-0.385817640642636,-0.571859322208911,0.0350380698952358,-0.427590622996213,-0.0777551436237991,-0.212425572830834
sub-s009,Sess03,015,302.01742446101,-0.195494682518765,-0.330100663658231,-0.252181649120175,-0.0736255516111851,-0.152743867924437,0.0404618034791201,-0.425316564254463,-0.271375758890063
sub-s009,Sess03,016,323.010541597003,0.0306556871160865,-0.0126933017512783,0.223529203422368,0.0870219686068594,0.0107232685759664,0.0474277180433273,0.96708615151234,0.745257704602554
sub-s009,Sess03,017,344.020315366011,-0.132228938606568,-0.248320119669661,-0.257098802989349,-0.0947038813028485,-0.317825196050108,-0.0568627715855837,0.0340382080897689,-0.113819405175745
sub-s009,Sess03,018,365.013436531008,0.0240320191346109,0.346578513234854,0.158911277242005,-0.0702381858229637,0.184702587351203,0.00914974950253964,0.675910306223668,0.160738604748622
sub-s009,Sess03,019,386.006613519014,-0.130939053874463,-0.0981794642284513,-0.148792227748781,-0.23884296878241,0.0401028086803853,0.179139639092609,0.235376398358494,0.259346693754196
sub-s009,Sess03,020,407.016340761009,-0.140606129299849,0.0754801618866622,0.175560136251152,0.335870082639158,-0.175001255925745,-0.186259143743664,0.642824442316778,0.0886705473251641
sub-s009,Sess03,021,428.009449413003,0.0644783432781696,0.0326360523654148,-0.24837444987148,-0.367766139754094,0.0089145978493616,0.11242180166766,0.288983776960522,0.426865061925018
sub-s009,Sess03,022,449.01918950901,0.0360828272160143,0.181582133248448,0.155125079955906,0.00494743405870395,-0.0528812943026423,-0.13473908290267,0.820561385480687,0.259546917610569
sub-s009,Sess03,023,470.012330761005,0.0532852327940054,0.0581760887056589,-0.313407480904716,-0.127164874235168,-0.156267315438017,-0.152083019714337,0.388518078774214,-0.183705694228411
sub-s009,Sess03,024,491.005448328011,-0.101963476026431,-0.372056361334398,-0.507924765506759,-0.0688998730661115,-0.300152783431113,-0.0478863391652703,0.0772671237029135,0.229734258726239
sub-s009,Sess04,001,8.006933622004,-0.0871744650625624,-0.000776072107255459,0.163430793955922,-0.344939088001847,-0.0910032564913854,0.0213528803177178,0.126308153024875,0.136759346602485
sub-s009,Sess04,002,29.016661743008,0.0972991348337382,-0.0805444570630789,-0.221813066089526,-0.200378507972346,0.288167357258499,0.0392253814078867,0.317609151564539,0.514952917452902
sub-s009,Sess04,003,50.009791171004,0.132075264686719,0.0782767993863672,-0.143011008016765,-0.131046639704145,0.212962792930193,0.0219163941871375,0.662617176584899,0.161185418600217
sub-s009,Sess04,004,71.019546666008,0.33866079159081,0.128846560250968,0.390945176742971,0.203572247410193,0.151119924895465,0.223775757215917,0.877418617592193,0.271060533709824
sub-s009,Sess04,005,92.012668678013,-0.00895120509900153,0.14008592759259,-0.0878747768956237,-0.258112673936412,-0.251726588876918,-0.160903703272343,0.452555979266763,0.0811793548800051
sub-s009,Sess04,006,113.005861746002,0.0700520123913884,-0.0462621957506053,-0.0557701060175896,-0.164498150572181,-0.296516820453107,-0.0436133001744747,0.297835221048445,-0.082659268155694
sub-s009,Sess04,007,134.015560518004,0.291610283013433,0.159141386821866,-0.0453636665828526,0.184573967603501,-0.249900959702209,0.132451166175306,0.378238891155925,-0.25760023677256
sub-s009,Sess04,008,155.008713702002,0.188090737168677,0.248063358590007,0.173966930042952,0.451920775994658,0.063310217843391,-0.114471221836284,1.18356562016532,0.607481361888349
sub-s009,Sess04,009,176.018473898002,-0.0395816007442772,0.0319197273394093,-0.0372927816957235,-0.205129138177726,0.0106814304739237,0.147362425178289,0.0180628352798522,-0.32076172946021
sub-s009,Sess04,010,197.011583788,-0.0274510133592412,-0.150963026562531,0.0892389481794089,-0.18340131720528,-0.379571418091655,-0.0553993188589811,0.31305720096454,-0.137187000922859
sub-s009,Sess04,011,218.004678978003,0.28880296215415,0.317453276012093,-0.462285169889219,0.106645886320621,-0.0460329249128699,0.153969898559153,0.260721376892179,0.390588617324829
sub-s009,Sess04,012,239.014447296009,-0.0751911041722633,0.0660009707883,0.359510644860566,0.169011865188368,-0.23647794149816,0.0273631069087423,0.543444057623856,-0.21212131456472
sub-s009,Sess04,013,260.007606304003,0.0940016789233778,0.0882929490460083,-0.377325166827068,-0.186561737664742,0.0162137095513754,-0.0934426668845117,-0.114667221168056,0.105322168031707
sub-s009,Sess04,014,281.017362296014,-0.0636554084531963,0.0508266009390354,0.0186767130508088,0.207639667391777,-0.0255581160541624,-0.0254606738791335,0.852304046787322,0.231358187971637
sub-s009,Sess04,015,302.01046664,0.188410260081291,0.124987712223083,0.0250433459877968,0.0708578059449792,-0.251756925033405,0.0706387355178595,0.113489976697601,-0.0946162031084532
sub-s009,Sess04,016,323.00359855601,-0.209483074992895,-0.0748918142169714,-0.419729428365827,-0.160901049058884,0.172206325605512,-0.203603803999722,0.196500383969396,0.118992599071935
sub-s009,Sess04,017,344.013340651014,0.0353591242714901,-0.172314044600353,-0.076272549778223,0.0505377139151096,0.132597961504944,-0.18128438487649,0.162837963155471,0.208565820045769
sub-s009,Sess04,018,365.006490080006,-0.0403445259481668,-0.188597372481599,-0.318869197294116,-0.225389656408224,-0.388903493210673,-0.278323186319321,0.507043160870671,-0.0144641317613423
sub-s009,Sess04,019,386.016211833004,0.205781704075634,0.328145430125296,0.230485025905073,0.0442477103043348,0.0305340247694403,-0.182117873169482,0.675522805675864,0.216196884978563
sub-s009,Sess04,020,407.009327551001,0.188132496143226,-0.126812907824642,-0.0129794161161408,-0.218816753383726,-0.248672910127789,-0.0878806777391583,-0.184248062167317,-0.140163576237392
sub-s009,Sess04,021,428.019126533007,-0.22278947962448,0.415180377550423,0.0567326760524884,0.120066401660442,-0.0473936081584543,-0.00525823721662164,0.713544911146164,0.123053008937277
sub-s009,Sess04,022,449.012209783003,0.0660996957193129,-0.48129138946184,-0.39681917021051,-0.530903679553885,-0.0439684166200459,-0.0318337410036474,0.297794537879527,0.0216356825921684
sub-s009,Sess04,023,470.005382491014,0.0593339748494327,0.416608444005251,-0.117766149514355,-0.192955809230334,-0.08006458601536,-0.000676407720893621,0.612355219349265,0.324524172879755
sub-s009,Sess04,024,491.015107108004,-0.0218180729175219,-0.111507285768166,0.154215268567204,0.306412173816934,-0.184167898856103,-0.108621604666114,1.13484268298838,0.111689470661804
sub-s009,Sess05,001,8.00462115900899,0.265563175515272,0.0655631091690157,0.0276088644612537,0.15456449739635,0.157529961923137,0.0408567431569099,0.606374133643694,0.414453979840036
sub-s009,Sess05,002,29.014380463006,0.211562958341092,0.0767403273656964,0.208075777441263,-0.0561948011629283,-0.390216950238682,-0.0990530426800251,0.64884042173624,-0.0241388589143753
sub-s009,Sess05,003,50.007525909008,0.171628468888812,0.0417397356033325,-0.0522699933778495,-0.351695047467947,-0.171496281661093,-0.0683002625696827,-0.0342889841611031,-0.155490085342899
sub-s009,Sess05,004,71.017252236008,0.0556876019807532,-0.0469305042549968,-0.0466937872263952,0.132426656633615,-0.222555493619293,-0.197946784540545,0.938582431804389,0.0584587994031608
sub-s009,Sess05,005,92.01037316701,0.0369116004183888,0.224514152144548,0.49854515963234,0.0625052369385958,-0.150920667861355,-0.120202875677496,0.56308553211391,0.00910329472273588
sub-s009,Sess05,006,113.020184163004,0.283853290739935,-0.0372857515141368,-0.0107901471294463,-0.184227031748742,0.0142226535826921,-0.112242207210511,0.154660057649016,0.103434143544291
sub-s009,Sess05,007,134.013264731009,-0.0655655226483941,-0.109475961662829,-0.321037054285407,-0.191734459064901,0.0176197215355933,-0.0116804921737639,0.261454443652183,0.259348162449896
sub-s009,Sess05,008,155.006398647005,0.189621487641707,0.186433936157264,0.443799932152033,0.400518537070602,0.207973413441796,0.18632958104834,0.617949034962803,0.279531982317567
sub-s009,Sess05,009,176.016142041,0.0504485107585788,-0.116205002395436,0.0697747852373868,0.127213610578328,-0.0626230764761567,-0.0102365252096206,0.753968831337988,0.0875739214103669
sub-s009,Sess05,010,197.009279171005,-0.0729439303185791,0.26053395556286,-0.0835819093324244,0.0401799005246721,0.126040754299611,0.150386538384482,0.276320054722019,-0.0998118136636913
sub-s009,Sess05,011,218.01906731601,0.197429579049349,-0.178535468089976,0.0439425162784755,-0.245819505671971,-0.114459399785555,-0.0395156572200358,0.442654265156016,0.0725320525281131
sub-s009,Sess05,012,239.012161866005,-0.0908478431403637,-0.119856690596789,-0.342910437472165,-0.120313988975249,-0.258052905148361,0.0173289912939072,0.397523644082248,0.212337515149266
sub-s009,Sess05,013,260.005273528004,0.1662082869187,-0.0677172104269266,-0.217279077358544,-0.0824669366353191,-0.18772595398128,-0.296994291767478,0.136792232839507,-0.146760996058583
sub-s009,Sess05,014,281.015048128,-0.104910558306146,0.232596489479765,0.327440945636481,0.457314894534647,-0.0937654986139387,0.107880767486058,1.08893918942835,0.458923990866169
sub-s009,Sess05,015,302.008194311013,0.0746094830264337,-0.0774272894673049,-0.178198132282123,-0.291842874867762,-0.240286890869029,-0.182471999609843,0.032736235409975,-0.0679598588030785
sub-s009,Sess05,016,323.017924406013,-0.119844191372395,0.151826356421225,0.0405115579720587,-0.181891857746523,-0.0523614194989204,-0.113855402565096,0.44502422160469,0.0812778756651096
sub-s009,Sess05,017,344.011043071005,-0.010510031003505,-0.183080422841012,-0.185241475887597,0.235037443917245,-0.202486074920744,-0.123877676445991,0.945271277725697,0.220071690999903
sub-s009,Sess05,018,365.004167633,0.0268901185318828,0.0637697625719011,-0.379531888533384,-0.0750315131060779,-0.00135209420404863,0.175600269716233,-0.336074233693071,0.0231550339236856
sub-s009,Sess05,019,386.013933926006,0.0420695691078436,-0.210749605533201,-0.243030365286395,-0.434999047704041,-0.0342653381917626,-0.116415507917991,-0.00719456097111106,0.224567163810134
sub-s009,Sess05,020,407.007087219012,0.130073057021946,0.226551203401759,0.453233361020684,0.137435791639145,-0.0991618178971112,-0.0196320855990052,0.482685197042301,0.0740827886015177
sub-s009,Sess05,021,428.016815153009,0.113239162238315,0.0768863129429519,0.0970454235002399,0.145926209827885,-0.209410199723206,0.110694720894098,0.27816536616534,0.0758325259387493
sub-s009,Sess05,022,449.009942290999,-0.056148813161999,-0.209433011134388,-0.319539391245926,-0.300419216956943,-0.0651667469739914,0.0821531869284809,0.903823227784596,0.463075073249638
sub-s009,Sess05,023,470.019695323004,-0.0390899999614339,-0.211909646642162,-0.221960116811097,-0.408900397224352,-0.284855543728918,0.0591521020885557,-0.0201366715109907,0.370196129300457
sub-s009,Sess05,024,491.012817985,-0.101797302458435,-0.0477225399203599,-0.261239932924509,-0.0704465036001056,-0.404127941518091,-0.248461504844017,0.360484331841581,-0.146058133193292
sub-s010,Sess01,001,8.06529148700099,-0.0747552789282054,0.1203809164837,-0.228623479278758,-0.221844170261174,-0.245634014921379,-0.0333341822400689,-0.27794692967087,-0.343504321202636
sub-s010,Sess01,002,29.008427292007,0.0571723101800308,0.304971365910023,0.484514010585845,0.275494837723672,0.187973335469142,0.337766305059195,0.682858705855906,0.625984801333398
sub-s010,Sess01,003,50.018178665006,0.218516977950931,0.308974008187652,0.601842823093757,0.3196559500476,-0.16002768301405,0.540760904671624,0.478982965424657,-0.377735046306625
sub-s010,Sess01,004,71.011322577004,0.207459854120389,0.391324897811282,0.331247631311417,0.47140553732228,-0.167974343635142,0.336216245219111,0.356257048733532,0.192870213515125
sub-s010,Sess01,005,92.004446563005,0.0930945747438818,0.449789549829438,0.32411576224491,-0.264576936531812,0.071573486123234,0.195368216661736,0.602813077457249,0.423150425758213
sub-s010,Sess01,006,113.014193766998,0.125746362432837,0.481520258346573,0.419608544791117,0.130438563339412,0.1772381586954,0.516946940645576,0.601237868969329,0.335665188804269
sub-s010,Sess01,007,134.007344869009,0.0456224689632654,0.0920155477151275,-0.109901070967317,0.280251314500347,-0.357752693062648,0.287098583504558,0.398668486624956,-0.253346719751135
sub-s010,Sess01,008,155.017111852008,0.127120495187119,0.293893971703947,0.442347152078291,0.177700951839797,0.101526725157164,0.577696450930089,0.831938772206195,0.645369196934625
sub-s010,Sess01,009,176.01021685201,0.189605719270185,0.453446736056358,0.241140048059169,0.285743482690305,-0.18000124078244,0.669279336817563,0.571677089910954,0.265511311199516
sub-s010,Sess01,010,197.019977917007,0.27187427460216,0.16045512306504,0.245270980279893,0.229546576421708,-0.36517210891936,0.0476735482923687,0.840840594936162,-0.633902161289006
sub-s010,Sess01,011,218.013071245005,-0.129653132383246,0.300819577146322,0.342794686052948,0.222034782851115,-0.208495263038203,0.228975803200156,0.359963939171284,0.515568960029632
sub-s010,Sess01,012,239.006248737001,0.152365893423557,0.0512391442991793,0.396468839347363,-0.0752267380896956,0.0843417869508266,0.534918375322595,0.411968000493944,0.505575080439448
sub-s010,Sess01,013,260.016004295001,-0.061420037727803,0.0521718586049974,0.198879216971109,-0.108690685462207,-0.330672147376463,0.236890390217304,0.0569543460942805,-0.400039152163372
sub-s010,Sess01,014,281.009082277,0.341467106763739,0.564924890846014,0.649082812229171,0.133238329328597,0.0875521312607452,0.367352471724153,1.23070582133718,0.388388674696907
sub-s010,Sess01,015,302.018850952009,-0.133458739370108,0.351372278407216,0.114421599726193,0.192238116937224,-0.0162636969378218,0.575336180459708,0.631002677492797,0.236623339937069
sub-s010,Sess01,016,323.011986170008,-0.102195468209684,0.0695634419843554,0.34432385514956,0.0340189558660495,-0.137028362152632,0.160256086444133,-0.0234049074538052,0.1431710793823
sub-s010,Sess01,017,344.005125601005,-0.0503774650581181,-0.0250004959665239,0.345258336435072,-0.37288480934687,-0.0432084825215861,0.124418410658836,0.388936921628192,0.396063409112394
sub-s010,Sess01,018,365.014875695008,0.207913374056807,0.449318288052455,0.26748904813081,0.255103244271595,-0.200213625989854,0.429857766458881,0.599450841862708,0.402027718015015
sub-s010,Sess01,019,386.007986077006,0.0414008897030726,0.496712463293225,0.508188557326794,0.585386005546898,-0.104097229912877,0.404423959027044,0.711814553071745,-0.0112061811983585
sub-s010,Sess01,020,407.017732167005,0.041030509879638,0.0903721835464239,0.145295706139877,-0.229500973629765,-0.0990444893762469,0.306832925165072,0.362856515534222,-0.188676282977685
sub-s010,Sess01,021,428.010871856997,0.0461276215873659,0.344621805199422,0.335831005983055,0.237218249764992,-0.119416328300722,0.176645525889471,0.415545626021922,-0.0409363853279501
sub-s010,Sess01,022,449.004010850011,0.340762563804165,0.695869824662805,0.67966216691304,0.491362644210458,-0.179441979727708,0.591532303260174,0.94970940515399,0.0522262331470847
sub-s010,Sess01,023,470.013751667007,0.150001651803032,-0.0529767530411482,0.510963554037735,-0.106361485999078,0.0840393729228526,0.402135774940252,0.90837292868644,0.522193929660134
sub-s010,Sess01,024,491.006904612004,0.169385121673113,0.0839147289842367,-0.213182136639953,0.254766493742354,-0.50731756432564,0.177470939308405,0.0208417004067451,-0.716551041193306
sub-s010,Sess02,001,8.01791875899701,0.0292554329521954,0.267024740874767,0.0947447267733514,0.0828913922794163,-0.237300551617518,-0.170872980412096,0.247055475739762,0.506150969951414
sub-s010,Sess02,002,29.011014510004,-0.176958798333071,0.388670075917616,0.262281904714182,-0.50290238074027,0.15621772300452,0.266521118562669,0.517084408774972,0.131376277552918
sub-s010,Sess02,003,50.020763337001,0.131854264624417,0.301825561914593,0.175923895072192,0.183497363822535,-0.282236730307341,0.406339639164507,0.418812533044256,-0.287262650433695
sub-s010,Sess02,004,71.013886472007,0.1321083137393,0.0331750004889909,0.302024572927039,-0.579380046091974,-0.251475804303773,0.00592542137019336,0.352737956643105,-0.126049061496742
sub-s010,Sess02,005,92.007018949007,0.00929506383836269,0.150406391489087,-0.0593989163450897,0.000380721017718315,-0.456048486954533,-0.177505761478096,0.168275349717587,-0.096104124262929
sub-s010,Sess02,006,113.016778293997,0.150082836486399,0.285705267526209,0.425848335586488,0.445127838812768,-0.233942355103791,0.498242553782184,0.714113010868896,-0.27775830589002
sub-s010,Sess02,007,134.009902737002,0.290044888760895,0.055582813702058,0.260997560918622,0.173582709636539,-0.0628614897909574,0.214421049281955,0.31609956913162,0.501636241258821
sub-s010,Sess02,008,155.019677878998,-0.0151829823027947,0.0440774070285261,-0.181797720808536,-0.349105448815972,-0.084846597276628,-0.0260180215165019,0.256279701860622,0.0439760786225088
sub-s010,Sess02,009,176.012791319008,-0.0582474726252258,-0.117542726515094,0.215448434725404,-0.357835899898782,-0.415269142929465,-0.0876098443230148,-0.400923795755953,-0.183049064754159
sub-s010,Sess02,010,197.005907808008,0.207575770365074,0.660587839498185,0.525894410349429,0.326674083080143,-0.0841964605730027,0.257323442506604,0.16038034779951,0.41192161180079
sub-s010,Sess02,011,218.015661088997,0.029792104321532,-0.0130623083002865,0.162439630404115,-0.0127602213807404,0.0244786478159949,-0.0160660933703184,0.593601491330191,0.00392569739371538
sub-s010,Sess02,012,239.00876112,-0.0299411095073447,0.120458645746112,0.0276452230662107,-0.318443732112646,0.0498437263671076,0.0703979205340147,0.151094243214466,-0.0768144467566162
sub-s010,Sess02,013,260.01853624401,0.284956053765491,0.18391740847379,0.347951833829284,0.185308692270555,0.142831095922738,0.63184117032215,1.06085001803935,0.471653288928792
sub-s010,Sess02,014,281.011678847004,0.0954285570606589,0.547885949155316,0.550497036352754,0.585490340553224,-0.12443820946035,0.233385505080223,0.691321242577833,0.0572918408853002
sub-s010,Sess02,015,302.004798109003,-0.0336424914188683,-0.243378565129824,0.537602234428923,-0.0803306796960533,-0.0957439474202692,0.0858371345698833,0.498343104664236,0.37593398090452
sub-s010,Sess02,016,323.014548913998,0.0104695830214769,0.383919367888011,-0.19902462022379,-0.512134186411277,-0.539946478167549,0.211717023393139,0.241251961886883,-0.631900530306157
sub-s010,Sess02,017,344.007692104002,0.0684234823286533,0.40328020490706,0.29067707371898,-0.0875233399122953,-0.107951355371624,0.189146189964376,0.675814548199996,0.139697573988378
sub-s010,Sess02,018,365.017432940003,-0.298609991763951,0.134786124322563,0.483471583320061,0.394604176580324,0.190671257758513,0.337349108047783,0.244905273895711,0.769513671882451
sub-s010,Sess02,019,386.010580736998,0.32546167364344,0.181957406216534,0.393150238879025,-0.157787606492639,-0.644340912923217,0.0163943103095517,0.178877697684802,-0.304330524663674
sub-s010,Sess02,020,407.003690626996,-0.0602617363425088,0.0328610956296325,-0.148864834029227,-0.118337222840637,-0.477662621904165,0.00320468313526362,-0.193298281058669,-0.228731610467657
sub-s010,Sess02,021,428.013422144009,-0.0701752102887258,0.125946184080094,0.0310948504321277,0.239634608067572,-0.274019912816584,0.101948613729328,0.320804195939563,-0.607493401765823
sub-s010,Sess02,022,449.006582389004,-0.0511739714443684,-0.0141216701641679,-0.00360870298361988,0.00104667588835582,-0.559099175352603,-0.0571137662418187,-0.126169340289198,-0.55947753502056
sub-s010,Sess02,023,470.016336148998,0.103919022167101,0.59210699193296,0.460195515444502,0.300874611055478,-0.166700213197037,0.551800533111091,0.791036827344215,0.0498935724236071
sub-s010,Sess02,024,491.009437472007,0.224013310112059,0.235192034132779,0.190335442408686,-0.088825452895835,0.0378169506648555,-0.000316990837454796,0.555210567535833,-0.157639477150515
sub-s010,Sess03,001,8.010700935003,0.120797762237489,0.240328629626892,0.106701228562742,-0.00334794494323432,0.172646488572937,0.0891496827453375,0.359324083775282,0.507001190390438
sub-s010,Sess03,002,29.003819655001,-0.203227657079697,0.0193246357911266,0.119549076743424,-0.383464301000349,-0.0311222253460437,-0.00452016864903271,0.610238269958645,0.147550039291382
sub-s010,Sess03,003,50.013574065,0.138688514927635,0.108092765323818,0.566993576115929,0.288919716626406,-0.199726363881491,0.282576570641249,0.70218418514356,0.188405455062166
sub-s010,Sess03,004,71.006735007002,-0.00928912237286568,-0.0578002702910453,0.0305602256767452,0.0880331845767796,-0.338196701230481,-0.121942822225392,0.102139778286219,-0.57393571857363
sub-s010,Sess03,005,92.016476771998,0.15034156923648,0.229578936174512,0.000352848842740059,-0.423754469705746,-0.371752781290561,-0.0636702276021242,0.235159156285226,-0.176633391850628
sub-s010,Sess03,006,113.009579762002,0.152530394364148,0.347995636798441,0.385140688642859,0.533263515755534,-0.187420555227436,0.442682042513043,0.383377394420095,0.207279756729258
sub-s010,Sess03,007,134.019350332004,0.251239586444572,0.0374840144626796,0.230374785668682,-0.204362821895629,0.254072498995811,0.373868455160409,0.51428817400476,0.358580013867468
sub-s010,Sess03,008,155.012468387009,0.092760300822556,0.401321454690769,0.524033727529459,-0.315911545362324,0.389043943051947,0.259703200086951,0.952966097425669,0.618819412337616
sub-s010,Sess03,009,176.005628215004,-0.0124524416448548,0.282426675541028,-0.0420548707153648,-0.100699975118041,-0.179566277936101,0.00367512680590153,0.210832316000015,0.306092016103212
sub-s010,Sess03,010,197.015362400009,0.456310412464663,0.461504375822842,0.430800814786926,1.35036297693849,-0.0196188892796636,0.52140976542607,0.966213779486716,-0.294095531888306
sub-s010,Sess03,011,218.008488464999,0.169205601896538,0.212409062981606,0.416821882203221,0.230022737383842,-0.357034648256376,0.341131606418639,0.299468518607318,-0.272095039682463
sub-s010,Sess03,012,239.018267699998,0.217753851637244,0.259953770884313,0.548426124230027,0.121026633754373,0.050102567714639,0.258251184094697,0.391256672096788,0.293810945884325
sub-s010,Sess03,013,260.011379496005,0.146823630249128,0.132177047461737,0.534517518702196,-0.141502528233686,-0.179081165976822,0.351480116014718,1.02438529239036,-0.31018975104671
sub-s010,Sess03,014,281.004531252009,0.0954463310539722,-0.00339845385402441,-0.00129310432821512,-0.0067762353643775,-0.553902584742755,0.119781926944852,0.00879814283922315,-0.321137116863392
sub-s010,Sess03,015,302.014240987002,-0.124290628079325,0.311814906252548,0.691176032014191,0.318549419073388,-0.100646262045484,0.227584775676951,1.07110811367631,0.611861390266567
sub-s010,Sess03,016,323.007383585005,0.377063814513385,0.189477568200091,0.540729765538126,0.206027859249152,-0.423788502577227,0.435099758086726,0.532749003767967,-0.85059630010277
sub-s010,Sess03,017,344.017121748009,-0.299310980755836,-0.192750496561639,-0.0817196163232438,-0.39577169764787,-0.463258438054472,-0.0435630769655108,-0.509378674542531,-0.424289697948843
sub-s010,Sess03,018,365.010263520002,0.094496948281303,0.096399362985976,0.187009526657639,-0.340826531522907,-0.391511610375601,0.176277328711003,0.567416613558307,0.0934734332002699
sub-s010,Sess03,019,386.020021550008,0.0596666299691424,0.252632717322558,0.562807609087322,0.0652675576601177,0.218376826029271,0.366970414971875,0.53821778328158,0.724997508823872
sub-s010,Sess03,020,407.013132342006,-0.074275880206842,0.181861590649933,0.0280704884394072,0.385622413856909,-0.502531682439148,-0.218003159612417,-0.0979509513266385,-0.671195264346898
sub-s010,Sess03,021,428.006281045004,0.29367286099121,-0.00806726614013314,0.331503374390304,-0.0268162770709023,-0.0488451989390887,0.0995404575206339,0.389600958237424,-0.114152564723045
sub-s010,Sess03,022,449.016020149997,0.0533602071646601,0.169325028285384,0.448417703099549,-0.126234392719343,-0.226122811650857,0.138158846152946,0.754837981723249,0.202725459823851
sub-s010,Sess03,023,470.009137058005,0.274100257400423,0.293359450697899,0.142385964998975,-0.210297394227237,0.130006826724857,0.244907452324405,0.410956048844382,-0.128161980691366
sub-s010,Sess03,024,491.018904412005,0.0697770384757314,-0.101310997437686,0.126399126313627,0.360156649360433,-0.158417966892011,0.336418335791677,0.033983047392685,-0.365937123671174
sub-s010,Sess04,001,8.015284509005,-0.17889388255775,-0.0328334378451109,-0.433612878471613,-0.659053293103352,-0.254018270135857,-0.427824969999492,-0.540801409929991,-0.32373814358376
sub-s010,Sess04,002,29.008409689006,0.366587682655081,0.189372535562143,0.61480935561005,0.096352945973631,0.0418690685881302,0.435894310325384,0.515986547358334,-0.00661432495340705
sub-s010,Sess04,003,50.018187023001,0.0585840529855341,0.217653097705916,0.161172853522003,0.0648328370414674,0.0175186770781875,-0.0973164045624435,0.527223419062793,0.108918462977745
sub-s010,Sess04,004,71.011332995011,0.151898749163374,-0.0686667939636391,0.0236291206255555,0.0148176815081388,-0.11823964998126,-0.0511576579674147,-0.0347158857155591,0.1746161172539
sub-s010,Sess04,005,92.004423243008,-0.12193322817795,0.0850227376632392,0.0705434873141348,-0.0652746374160051,-0.120060756970197,0.387373956814408,-0.191266122432426,0.140915040620603
sub-s010,Sess04,006,113.014188960005,0.106905384063721,-0.235847500041127,0.0496608962374739,0.495701950863004,-0.0708869597315788,0.0138844558224082,0.0588584277033806,-0.326534031871706
sub-s010,Sess04,007,134.00731045501,0.20637006521225,0.420452039660886,0.669206923134625,0.35214097215794,-0.302647467888892,0.165041052820161,0.875697748716921,0.154023629445583
sub-s010,Sess04,008,155.017068603003,0.114604613091797,0.184456783849746,0.462880263384432,-0.259005533433519,-0.402551455684006,0.48478466225788,0.584994462700561,0.165423235157505
sub-s010,Sess04,009,176.010159173005,0.0183200043067336,-0.155052792094648,-0.120428855810314,-0.456922615645453,-0.264251939617097,-0.215326412804425,-0.0726359909586608,-0.514854262769222
sub-s010,Sess04,010,197.003328903011,0.164697950482368,0.0178348121792078,0.353580596435349,-0.0489237452065572,-0.289417132157832,0.0772702276520431,0.546530487800483,-0.243268049191684
sub-s010,Sess04,011,218.013061400008,-0.144050389379263,-0.0839270003372803,0.101858032379823,-0.0104828090034425,-0.0829652169439942,0.176824823413044,-0.16785403967835,-0.0825562032451853
sub-s010,Sess04,012,239.006230065002,0.439527173414826,0.263016936285421,0.606406934633851,0.810635687150061,-0.0182294785883278,0.53984668970108,0.876535885534249,0.0243935098173097
sub-s010,Sess04,013,260.015949923007,-0.291378701534122,-0.213575471807271,-0.0638855421356857,-0.585832276162691,-0.275481758732349,-0.0409346450556768,-0.0990391888469458,-0.21954956674017
